Time,Weather
08:12.0,Snow
08:13.1,Rain
08:14.1,Snow
08:14.1,Rain
08:15.1,Wind
08:21.0,Normal
08:21.1,Snow
08:23.0,Rain
08:24.0,Wind
08:25.1,Normal
08:26.0,Snow
08:26.1,Rain
08:27.0,Wind
08:29.0,Normal
08:30.1,Snow
08:31.0,Rain
08:33.0,Wind
08:33.1,Normal
08:34.0,Snow
08:37.0,Rain
08:41.0,Wind
08:41.0,Normal
08:44.1,Snow
08:45.0,Rain
08:47.1,Wind
08:49.1,Normal
08:52.1,Snow
08:57.0,Rain
08:57.1,Wind
08:59.0,Normal
09:02.1,Snow
09:03.1,Rain
09:14.0,Wind
09:17.0,Normal
09:17.1,Snow
09:20.0,Rain
09:21.0,Wind
09:21.0,Normal
09:22.0,Snow
09:23.1,Rain
09:24.0,Wind
09:28.0,Normal
09:28.1,Snow
09:28.1,Rain
09:29.1,Snow
09:32.0,Rain
09:32.1,Wind
09:34.1,Normal
09:35.0,Snow
09:37.0,Rain
09:38.0,Wind
09:39.1,Normal
09:41.0,Snow
09:41.1,Rain
09:44.1,Wind
09:47.1,Normal
09:48.0,Snow
09:49.0,Rain
09:50.1,Wind
09:51.0,Normal
09:51.1,Snow
09:53.0,Rain
09:57.1,Wind
09:58.0,Normal
09:59.0,Snow
10:00.1,Rain
10:02.1,Wind
10:04.0,Normal
10:07.0,Snow
10:09.1,Rain
10:11.0,Wind
10:13.1,Normal
10:15.0,Snow
10:15.1,Rain
10:17.0,Wind
10:19.0,Normal
10:19.0,Snow
10:21.0,Rain
10:23.0,Wind
10:25.1,Normal
10:27.1,Snow
10:27.1,Rain
10:29.0,Wind
10:31.1,Normal
10:32.1,Snow
10:43.0,Rain
10:48.0,Snow
10:50.0,Rain
10:50.0,Wind
10:50.1,Normal
10:53.0,Snow
10:53.2,Rain
10:54.0,Wind
10:54.1,Normal
10:56.0,Snow
10:58.0,Rain
10:59.0,Wind
11:00.0,Normal
11:01.1,Snow
11:03.0,Rain
11:04.0,Wind
11:04.0,Normal
11:07.1,Snow
11:08.0,Rain
11:09.0,Wind
11:11.1,Normal
11:11.1,Snow
11:12.0,Rain
11:14.0,Wind
11:16.0,Normal
11:19.0,Snow
11:19.1,Rain
11:19.1,Wind
11:21.0,Normal
11:23.1,Snow
11:24.1,Rain
11:26.0,Wind
11:26.0,Normal
11:27.0,Snow
11:28.0,Rain
11:31.0,Wind
11:32.0,Normal
11:33.0,Snow
11:33.0,Rain
11:35.0,Wind
11:35.1,Normal
11:36.0,Snow
11:37.0,Rain
11:39.1,Snow
11:39.1,Rain
11:41.1,Wind
11:42.1,Normal
11:44.1,Snow
11:45.0,Rain
11:46.0,Wind
11:49.0,Normal
11:49.0,Snow
11:50.1,Rain
11:52.1,Wind
11:53.0,Normal
11:55.0,Snow
11:57.1,Rain
11:58.0,Wind
11:58.1,Normal
11:59.0,Snow
12:00.0,Rain
12:02.0,Wind
12:06.1,Normal
12:08.1,Snow
12:12.0,Rain
12:16.1,Wind
12:18.0,Normal
12:20.1,Snow
12:21.0,Rain
12:24.1,Wind
12:26.0,Normal
12:30.1,Snow
12:31.0,Rain
12:31.1,Wind
12:33.0,Normal
12:34.0,Snow
12:36.0,Rain
12:36.0,Wind
12:36.0,Normal
12:38.0,Snow
12:38.1,Rain
12:40.0,Wind
12:40.1,Normal
12:42.1,Snow
12:43.0,Rain
12:44.0,Snow
12:44.1,Rain
12:44.1,Wind
12:51.1,Normal
12:52.1,Snow
12:54.0,Rain
12:55.0,Wind
12:56.0,Normal
12:57.0,Snow
12:59.1,Rain
12:59.1,Wind
13:00.0,Normal
13:02.1,Snow
13:04.0,Rain
13:06.0,Wind
13:06.1,Normal
13:08.0,Snow
13:12.0,Rain
13:12.0,Wind
13:13.0,Normal
13:14.0,Snow
13:14.0,Rain
13:16.1,Wind
13:17.0,Normal
13:18.0,Snow
13:18.0,Rain
13:20.0,Wind
13:23.1,Normal
13:24.0,Snow
13:24.1,Rain
13:26.1,Wind
13:27.1,Normal
13:28.1,Snow
13:29.0,Rain
13:31.1,Wind
13:32.1,Normal
13:34.0,Snow
13:34.0,Rain
13:36.0,Wind
13:36.1,Normal
13:37.0,Snow
13:39.0,Rain
13:41.0,Snow
13:41.0,Rain
13:42.1,Wind
13:45.0,Normal
13:57.1,Snow
14:02.1,Rain
14:03.1,Wind
14:04.0,Normal
14:05.0,Snow
14:06.1,Rain
14:07.0,Wind
14:09.0,Normal
14:12.1,Snow
14:13.0,Rain
14:19.1,Wind
14:21.1,Normal
14:24.0,Snow
14:25.0,Rain
14:26.0,Wind
14:27.0,Normal
14:29.0,Snow
14:29.1,Rain
14:31.0,Wind
14:32.1,Normal
14:33.0,Snow
14:34.0,Rain
14:35.0,Wind
14:36.1,Normal
14:36.1,Snow
14:37.0,Rain
14:39.0,Wind
14:39.1,Normal
14:46.1,Snow
14:51.1,Rain
14:54.0,Wind
14:58.1,Normal
15:00.0,Snow
15:00.0,Rain
15:01.0,Wind
15:01.0,Normal
15:02.0,Snow
15:03.0,Rain
15:04.1,Snow
15:05.0,Rain
15:06.0,Wind
15:07.0,Normal
15:10.1,Snow
15:13.1,Rain
15:20.0,Wind
15:22.0,Normal
15:36.0,Snow
15:38.0,Rain
15:38.1,Wind
15:43.0,Normal
15:44.1,Snow
15:45.1,Rain
15:47.0,Wind
15:49.0,Normal
15:51.1,Snow
15:52.0,Rain
15:52.1,Wind
15:53.0,Normal
15:53.1,Snow
15:54.0,Rain
15:55.0,Wind
15:57.0,Normal
15:59.0,Snow
16:04.0,Rain
16:07.0,Wind
16:07.0,Normal
16:09.0,Snow
16:10.1,Rain
16:17.1,Wind
16:20.0,Normal
16:22.1,Snow
16:23.0,Rain
16:24.1,Wind
16:27.1,Normal
16:30.0,Snow
16:35.1,Rain
16:36.0,Wind
16:36.0,Normal
16:37.0,Snow
16:38.0,Rain
16:40.0,Snow
16:41.1,Rain
16:43.1,Wind
16:47.0,Normal
16:49.0,Snow
16:51.0,Rain
16:54.0,Wind
16:54.1,Normal
16:56.1,Snow
16:58.0,Rain
17:03.1,Wind
17:03.1,Normal
17:04.1,Snow
17:06.1,Rain
17:09.0,Wind
17:12.1,Normal
17:21.0,Snow
17:24.0,Rain
17:25.0,Wind
17:27.1,Normal
17:28.0,Snow
17:28.0,Rain
17:31.1,Wind
17:32.0,Normal
17:34.1,Snow
17:35.0,Rain
17:35.0,Wind
17:38.0,Normal
17:39.0,Snow
17:41.0,Rain
17:41.1,Wind
17:43.0,Normal
17:43.0,Snow
17:45.1,Rain
17:47.0,Wind
17:52.1,Normal
17:52.1,Snow
17:53.0,Rain
17:57.0,Wind
18:03.0,Normal
18:04.0,Snow
18:04.1,Rain
18:07.1,Snow
18:12.0,Rain
18:14.1,Wind
18:14.1,Normal
18:16.1,Snow
18:18.1,Rain
18:19.0,Wind
18:21.0,Normal
18:24.0,Snow
18:24.1,Rain
18:25.0,Wind
18:27.0,Normal
18:29.1,Snow
18:31.1,Rain
18:33.0,Wind
18:36.0,Normal
18:38.0,Snow
18:39.0,Rain
18:41.0,Wind
18:41.1,Normal
18:43.0,Snow
18:44.0,Rain
18:44.1,Wind
18:47.0,Normal
18:49.0,Snow
18:49.1,Rain
18:51.1,Wind
18:52.0,Normal
18:52.0,Snow
18:54.0,Rain
18:56.0,Wind
18:57.1,Normal
18:59.0,Snow
19:02.1,Rain
19:07.0,Wind
19:10.0,Normal
19:11.0,Snow
19:12.0,Rain
19:13.0,Wind
19:13.0,Normal
19:13.1,Snow
19:15.0,Rain
19:16.0,Snow
19:17.0,Rain
19:17.0,Wind
19:18.0,Normal
19:20.0,Snow
19:20.0,Rain
19:21.0,Wind
19:22.0,Normal
19:23.0,Snow
19:25.0,Rain
19:26.1,Wind
19:28.1,Normal
19:31.1,Snow
19:31.1,Rain
19:32.1,Wind
19:33.0,Normal
19:44.0,Snow
19:50.0,Rain
19:51.1,Wind
19:52.1,Normal
19:52.1,Snow
19:53.0,Rain
19:57.0,Wind
19:57.1,Normal
19:58.0,Snow
19:59.0,Rain
20:00.1,Wind
20:01.0,Normal
20:01.1,Snow
20:02.0,Rain
20:03.0,Wind
20:03.1,Normal
20:05.1,Snow
20:06.1,Rain
20:07.0,Wind
20:07.0,Normal
20:08.0,Snow
20:10.0,Rain
20:12.0,Wind
20:12.1,Normal
20:15.0,Snow
20:16.1,Rain
20:17.0,Snow
20:17.1,Rain
20:19.1,Wind
20:20.1,Normal
20:21.1,Snow
20:22.1,Rain
20:24.0,Wind
20:24.1,Normal
20:25.0,Snow
20:26.1,Rain
20:29.0,Wind
20:31.1,Normal
20:32.0,Snow
20:35.0,Rain
20:39.0,Wind
20:39.1,Normal
20:39.1,Snow
20:40.0,Rain
20:44.1,Wind
20:45.1,Normal
20:49.0,Snow
20:50.0,Rain
20:53.1,Wind
20:58.1,Normal
20:59.0,Snow
20:59.0,Rain
21:01.0,Wind
21:03.0,Normal
21:04.0,Snow
21:08.0,Rain
21:11.1,Wind
21:13.0,Normal
21:15.0,Snow
21:21.0,Rain
21:22.0,Wind
21:24.0,Normal
21:26.1,Snow
21:28.0,Rain
21:31.1,Wind
21:32.1,Normal
21:33.1,Snow
21:34.0,Rain
21:35.0,Snow
21:38.0,Rain
21:39.1,Wind
21:40.1,Normal
21:41.0,Snow
21:43.0,Rain
21:43.1,Wind
21:46.1,Normal
21:47.0,Snow
21:48.0,Rain
21:49.0,Wind
21:49.1,Normal
21:49.1,Snow
21:51.1,Rain
21:53.1,Wind
21:54.0,Normal
21:56.0,Snow
22:01.0,Rain
22:08.0,Wind
22:13.1,Normal
22:16.0,Snow
22:17.1,Rain
22:26.1,Wind
22:28.0,Normal
22:35.0,Snow
22:38.1,Rain
22:40.0,Wind
22:44.0,Normal
22:44.1,Snow
22:47.0,Rain
22:47.1,Wind
22:49.0,Normal
22:49.0,Snow
22:52.0,Rain
22:55.1,Wind
22:56.0,Normal
22:56.0,Snow
22:56.1,Rain
22:59.0,Wind
23:04.1,Normal
23:05.0,Snow
23:06.0,Rain
23:07.0,Snow
23:09.1,Rain
23:09.1,Wind
23:10.0,Normal
23:11.0,Snow
23:13.1,Rain
23:14.0,Wind
23:15.0,Normal
23:17.0,Snow
23:19.1,Rain
23:20.1,Wind
23:21.0,Normal
23:22.0,Snow
23:24.1,Rain
23:25.0,Wind
23:25.1,Normal
23:26.0,Snow
23:27.0,Rain
23:27.1,Wind
23:28.1,Normal
23:29.1,Snow
23:31.0,Rain
23:31.0,Wind
23:34.0,Normal
23:35.0,Snow
23:37.0,Rain
23:38.0,Wind
23:41.0,Normal
23:42.1,Snow
23:45.0,Rain
23:51.1,Wind
23:52.1,Normal
23:53.1,Snow
23:59.1,Rain
24:04.1,Wind
24:07.1,Normal
24:11.0,Snow
24:11.0,Rain
24:17.0,Wind
24:20.0,Normal
24:21.0,Snow
24:24.0,Rain
24:25.1,Snow
24:26.0,Rain
24:29.0,Wind
24:31.0,Normal
24:33.1,Snow
24:34.0,Rain
24:36.0,Wind
24:36.0,Normal
24:37.1,Snow
24:39.1,Rain
24:40.0,Wind
24:41.0,Normal
24:42.0,Snow
24:43.1,Rain
24:44.0,Wind
24:46.0,Normal
24:48.0,Snow
24:48.1,Rain
24:49.1,Wind
24:50.0,Normal
24:51.0,Snow
24:53.1,Rain
24:54.0,Wind
24:54.0,Normal
24:55.0,Snow
24:57.0,Rain
24:59.0,Wind
25:00.0,Normal
25:03.1,Snow
25:04.0,Rain
25:10.1,Wind
25:11.1,Normal
25:16.0,Snow
25:30.1,Rain
25:38.0,Wind
25:41.1,Normal
25:42.0,Snow
25:42.1,Rain
25:44.0,Wind
25:47.1,Normal
25:51.0,Snow
25:52.1,Rain
25:53.0,Snow
25:55.1,Rain
25:56.1,Wind
26:02.1,Normal
26:04.1,Snow
26:09.1,Rain
26:12.1,Wind
26:14.0,Normal
26:16.0,Snow
26:16.0,Rain
26:18.0,Wind
26:19.1,Normal
26:20.0,Snow
26:21.1,Rain
26:23.1,Wind
26:25.1,Normal
26:28.1,Snow
26:29.0,Rain
26:29.0,Wind
26:30.1,Normal
26:31.0,Snow
26:31.0,Rain
26:31.1,Wind
26:32.0,Normal
26:33.0,Snow
26:35.0,Rain
26:36.0,Wind
26:36.1,Normal
26:37.0,Snow
26:37.1,Rain
26:38.0,Wind
26:39.1,Normal
26:40.0,Snow
26:40.0,Rain
26:41.0,Wind
26:42.0,Normal
26:43.0,Snow
26:44.0,Rain
26:45.1,Wind
26:46.0,Normal
26:46.0,Snow
26:46.1,Rain
26:48.1,Snow
26:48.1,Rain
26:49.1,Wind
26:51.0,Normal
26:53.0,Snow
26:54.1,Rain
26:55.1,Wind
26:56.1,Normal
26:58.0,Snow
26:58.1,Rain
27:01.1,Wind
27:02.0,Normal
27:03.0,Snow
27:07.1,Rain
27:25.0,Wind
27:25.0,Normal
27:30.0,Snow
27:30.1,Rain
27:31.1,Wind
27:42.0,Normal
27:45.0,Snow
27:50.0,Rain
27:52.1,Wind
27:55.1,Normal
27:56.0,Snow
27:56.1,Rain
27:58.1,Wind
27:59.0,Normal
27:59.1,Snow
28:00.0,Rain
28:01.0,Wind
28:03.0,Normal
28:03.0,Snow
28:05.0,Rain
28:05.1,Wind
28:06.0,Normal
28:08.0,Snow
28:08.0,Rain
28:11.0,Wind
28:12.0,Normal
28:12.0,Snow
28:13.1,Rain
28:15.0,Snow
28:15.1,Rain
28:16.0,Wind
28:19.0,Normal
28:20.0,Snow
28:22.0,Rain
28:22.1,Wind
28:23.0,Normal
28:24.0,Snow
28:27.0,Rain
28:27.1,Wind
28:27.1,Normal
28:29.1,Snow
28:30.0,Rain
28:31.0,Wind
28:32.1,Normal
28:34.1,Snow
28:38.0,Rain
28:38.0,Wind
28:39.0,Normal
28:41.0,Snow
28:41.1,Rain
28:43.0,Wind
28:45.1,Normal
28:46.0,Snow
28:46.1,Rain
28:48.0,Wind
28:50.1,Normal
28:52.1,Snow
28:54.0,Rain
28:55.0,Wind
28:55.1,Normal
29:02.0,Snow
29:06.1,Rain
29:12.1,Wind
29:13.0,Normal
29:17.0,Snow
29:28.0,Rain
29:29.0,Wind
29:32.0,Normal
29:34.0,Snow
29:35.0,Rain
29:37.0,Snow
29:40.0,Rain
29:42.1,Wind
29:42.1,Normal
29:45.0,Snow
29:45.1,Rain
29:46.0,Wind
29:49.1,Normal
29:50.0,Snow
29:50.0,Rain
29:50.1,Wind
29:52.0,Normal
29:53.1,Snow
29:54.0,Rain
29:55.1,Wind
29:56.0,Normal
29:57.1,Snow
29:58.0,Rain
29:59.1,Wind
30:01.0,Normal
30:01.1,Snow
30:04.0,Rain
30:06.1,Wind
30:06.1,Normal
30:08.0,Snow
30:10.0,Rain
30:12.0,Wind
30:14.0,Normal
30:15.0,Snow
30:15.1,Rain
30:19.0,Wind
30:19.1,Normal
30:23.0,Snow
30:23.1,Rain
30:25.1,Wind
30:26.1,Normal
30:26.1,Snow
30:32.0,Rain
30:35.1,Wind
30:36.1,Normal
30:40.0,Snow
30:50.1,Rain
30:50.1,Snow
30:51.1,Rain
30:57.1,Wind
30:58.0,Normal
31:00.1,Snow
31:05.1,Rain
31:06.1,Wind
31:08.1,Normal
31:11.0,Snow
31:11.0,Rain
31:11.0,Wind
31:14.1,Normal
31:16.0,Snow
31:19.1,Rain
31:22.0,Wind
31:22.0,Normal
31:26.1,Snow
31:27.0,Rain
31:28.0,Wind
31:30.0,Normal
31:30.1,Snow
31:33.0,Rain
31:33.1,Wind
31:36.0,Normal
31:36.1,Snow
31:38.1,Rain
31:41.1,Wind
31:41.1,Normal
31:42.0,Snow
31:45.1,Rain
31:48.1,Wind
31:49.1,Normal
31:51.1,Snow
31:52.0,Rain
31:54.0,Wind
31:57.0,Normal
32:01.0,Snow
32:26.0,Rain
32:30.0,Wind
32:30.0,Normal
32:32.1,Snow
32:35.0,Rain
32:40.1,Snow
32:40.1,Rain
32:43.1,Wind
32:50.1,Normal
32:53.0,Snow
32:56.1,Rain
33:01.0,Wind
33:03.0,Normal
33:03.1,Snow
33:06.1,Rain
33:06.1,Wind
33:07.1,Normal
33:08.0,Snow
33:09.1,Rain
33:10.0,Wind
33:12.0,Normal
33:12.1,Snow
33:13.1,Rain
33:14.0,Wind
33:14.0,Normal
33:16.1,Snow
33:16.1,Rain
33:17.0,Wind
33:18.0,Normal
33:18.0,Snow
33:20.0,Rain
33:21.0,Wind
33:22.1,Normal
33:23.0,Snow
33:23.1,Rain
33:24.1,Wind
33:25.1,Normal
33:25.1,Snow
33:26.0,Rain
33:27.1,Wind
33:28.0,Normal
33:28.1,Snow
33:29.0,Rain
33:30.1,Wind
33:31.1,Normal
33:33.1,Snow
33:34.0,Rain
33:34.1,Snow
33:37.0,Rain
33:40.0,Wind
33:41.1,Normal
33:45.1,Snow
33:49.1,Rain
33:50.0,Wind
33:51.0,Normal
34:00.0,Snow
34:02.0,Rain
34:13.0,Wind
34:15.1,Normal
34:17.1,Snow
34:38.1,Rain
34:39.0,Wind
34:40.0,Normal
34:42.0,Snow
34:43.0,Rain
34:44.1,Wind
34:46.1,Normal
34:48.1,Snow
34:49.0,Rain
34:49.0,Wind
34:49.0,Normal
34:51.1,Snow
34:52.0,Rain
34:52.1,Wind
34:54.0,Normal
34:56.0,Snow
34:57.1,Rain
35:00.1,Wind
35:01.1,Normal
35:03.0,Snow
35:03.1,Rain
35:04.1,Wind
35:05.1,Normal
35:09.1,Snow
35:11.0,Rain
35:13.1,Wind
35:14.1,Normal
35:16.1,Snow
35:17.1,Rain
35:18.1,Snow
35:20.1,Rain
35:22.0,Wind
35:24.0,Normal
35:25.1,Snow
35:27.0,Rain
35:27.1,Wind
35:32.1,Normal
35:33.1,Snow
35:48.0,Rain
35:50.0,Wind
35:51.0,Normal
35:53.1,Snow
35:56.1,Rain
35:59.0,Wind
36:01.0,Normal
36:04.0,Snow
36:09.1,Rain
36:15.0,Wind
36:17.1,Normal
36:23.0,Snow
36:27.0,Rain
36:28.0,Wind
36:28.1,Normal
36:29.0,Snow
36:31.1,Rain
36:32.0,Wind
36:32.0,Normal
36:34.1,Snow
36:36.0,Rain
36:36.1,Wind
36:37.0,Normal
36:37.1,Snow
36:39.0,Rain
36:39.1,Wind
36:40.0,Normal
36:40.1,Snow
36:40.1,Rain
36:42.1,Wind
36:43.1,Normal
36:44.0,Snow
36:44.1,Rain
36:47.0,Snow
36:48.1,Rain
36:50.0,Wind
36:51.1,Normal
36:53.0,Snow
36:55.0,Rain
36:56.2,Wind
36:57.1,Normal
36:58.1,Snow
36:59.0,Rain
37:01.0,Wind
37:02.1,Normal
37:03.0,Snow
37:06.0,Rain
37:08.1,Wind
37:10.0,Normal
37:11.0,Snow
37:13.0,Rain
37:15.1,Wind
37:16.0,Normal
37:19.0,Snow
37:25.0,Rain
37:34.1,Wind
37:34.1,Normal
37:34.1,Snow
37:36.0,Rain
37:41.0,Wind
37:43.0,Normal
37:43.1,Snow
37:48.0,Rain
37:57.0,Wind
38:02.0,Normal
38:03.0,Snow
38:06.0,Rain
38:07.0,Wind
38:07.1,Normal
38:08.1,Snow
38:09.1,Rain
38:10.0,Wind
38:12.0,Normal
38:12.0,Snow
38:12.1,Rain
38:14.0,Snow
38:16.0,Rain
38:16.0,Wind
38:16.1,Normal
38:17.0,Snow
38:17.0,Rain
38:18.0,Wind
38:18.0,Normal
38:18.0,Snow
38:18.1,Rain
38:19.0,Wind
38:19.0,Normal
38:20.0,Snow
38:21.1,Rain
38:23.0,Wind
38:23.1,Normal
38:28.0,Snow
38:28.1,Rain
38:28.1,Wind
38:29.0,Normal
38:32.0,Snow
38:32.0,Rain
38:34.1,Wind
38:35.1,Normal
38:36.0,Snow
38:37.0,Rain
38:37.0,Wind
38:55.1,Normal
38:57.0,Snow
39:04.1,Rain
39:05.0,Wind
39:05.1,Normal
39:11.0,Snow
39:11.1,Rain
39:13.0,Wind
39:19.1,Normal
39:22.0,Snow
39:39.0,Rain
39:40.1,Wind
39:41.0,Normal
39:43.0,Snow
39:43.0,Rain
39:44.0,Snow
39:44.1,Rain
39:45.1,Wind
39:46.0,Normal
39:46.0,Snow
39:47.1,Rain
39:48.0,Wind
39:50.0,Normal
39:50.0,Snow
39:51.1,Rain
39:53.0,Wind
39:55.1,Normal
39:56.1,Snow
39:56.1,Rain
39:57.1,Wind
39:58.1,Normal
40:00.1,Snow
40:01.0,Rain
40:01.0,Wind
40:01.1,Normal
40:02.0,Snow
40:02.0,Rain
40:04.0,Wind
40:05.1,Normal
40:05.1,Snow
40:06.0,Rain
40:07.0,Wind
40:08.1,Normal
40:09.1,Snow
40:10.1,Rain
40:11.0,Wind
40:11.1,Normal
40:12.0,Snow
40:14.1,Rain
40:15.0,Wind
40:16.0,Normal
40:17.0,Snow
40:18.1,Rain
40:20.0,Wind
40:26.0,Normal
40:30.1,Snow
40:31.0,Rain
40:39.0,Snow
40:42.0,Rain
40:46.0,Wind
40:51.1,Normal
40:54.1,Snow
40:54.1,Rain
40:56.1,Wind
40:57.0,Normal
41:00.0,Snow
41:03.0,Rain
41:03.0,Wind
41:06.0,Normal
41:10.1,Snow
41:18.0,Rain
41:19.0,Wind
41:22.1,Normal
41:23.1,Snow
41:24.0,Rain
41:24.1,Wind
41:26.0,Normal
41:26.1,Snow
41:28.0,Rain
41:29.1,Wind
41:31.1,Normal
41:32.1,Snow
41:33.0,Rain
41:34.1,Wind
41:36.0,Normal
41:37.0,Snow
41:38.0,Rain
41:38.1,Wind
41:39.0,Normal
41:41.1,Snow
41:42.0,Rain
41:43.0,Wind
41:44.0,Normal
41:45.0,Snow
41:48.1,Rain
41:51.1,Wind
41:52.0,Normal
41:53.0,Snow
41:54.0,Rain
41:55.0,Snow
41:57.1,Rain
41:58.0,Wind
42:00.1,Normal
42:01.0,Snow
42:04.1,Rain
42:06.1,Wind
42:08.1,Normal
42:09.1,Snow
42:13.0,Rain
42:13.1,Wind
42:25.0,Normal
42:43.0,Snow
42:46.0,Rain
42:47.0,Wind
42:48.1,Normal
42:52.1,Snow
43:01.0,Rain
43:01.1,Wind
43:03.1,Normal
43:04.0,Snow
43:05.0,Rain
43:05.1,Wind
43:07.0,Normal
43:08.1,Snow
43:09.0,Rain
43:10.0,Wind
43:11.0,Normal
43:11.1,Snow
43:12.0,Rain
43:13.0,Wind
43:13.0,Normal
43:13.1,Snow
43:13.1,Rain
43:16.0,Wind
43:17.1,Normal
43:19.0,Snow
43:19.0,Rain
43:19.1,Wind
43:21.0,Normal
43:21.0,Snow
43:23.0,Rain
43:23.1,Snow
43:25.0,Rain
43:25.1,Wind
43:27.0,Normal
43:28.0,Snow
43:29.0,Rain
43:29.0,Wind
43:31.0,Normal
43:31.1,Snow
43:33.0,Rain
43:33.0,Wind
43:34.0,Normal
43:36.1,Snow
43:38.1,Rain
43:40.1,Wind
43:46.0,Normal
43:50.0,Snow
43:50.0,Rain
43:58.1,Wind
43:58.1,Normal
44:06.0,Snow
44:07.0,Rain
44:13.0,Wind
44:15.0,Normal
44:16.1,Snow
44:23.1,Rain
44:42.0,Wind
44:43.0,Normal
44:44.1,Snow
44:48.0,Rain
44:48.0,Wind
44:50.0,Normal
44:50.1,Snow
44:51.0,Rain
44:51.0,Wind
44:52.1,Normal
44:54.1,Snow
44:55.0,Rain
44:57.1,Wind
44:58.0,Normal
44:58.1,Snow
44:59.0,Rain
45:01.0,Snow
45:01.1,Rain
45:02.0,Wind
45:03.1,Normal
45:04.1,Snow
45:05.0,Rain
45:05.0,Wind
45:07.0,Normal
45:07.1,Snow
45:10.0,Rain
45:10.1,Wind
45:12.0,Normal
45:13.0,Snow
45:13.1,Rain
45:14.0,Wind
45:15.1,Normal
45:17.0,Snow
45:18.1,Rain
45:20.1,Wind
45:20.1,Normal
45:22.1,Snow
45:23.0,Rain
45:23.1,Wind
45:26.1,Normal
45:27.1,Snow
45:29.0,Rain
45:29.0,Wind
45:32.0,Normal
45:37.0,Snow
45:45.1,Rain
45:46.0,Wind
45:51.1,Normal
45:58.1,Snow
45:59.0,Rain
46:04.1,Wind
46:08.1,Normal
46:11.0,Snow
46:12.0,Rain
46:13.0,Wind
46:13.0,Normal
46:13.1,Snow
46:15.1,Rain
46:21.0,Snow
46:21.1,Rain
46:24.0,Wind
46:25.0,Normal
46:25.1,Snow
46:27.0,Rain
46:27.1,Wind
46:28.0,Normal
46:29.0,Snow
46:29.1,Rain
46:30.0,Wind
46:31.1,Normal
46:32.0,Snow
46:33.0,Rain
46:34.0,Wind
46:36.0,Normal
46:41.0,Snow
46:41.1,Rain
46:45.0,Wind
46:53.2,Normal
46:54.0,Snow
46:56.1,Rain
46:57.1,Wind
46:57.1,Normal
46:59.0,Snow
47:01.0,Rain
47:02.0,Wind
47:04.0,Normal
47:04.1,Snow
47:05.0,Rain
47:07.0,Wind
47:07.1,Normal
47:09.1,Snow
47:11.0,Rain
47:13.1,Wind
47:17.0,Normal
47:20.0,Snow
47:24.1,Rain
47:31.1,Wind
47:32.0,Normal
47:33.0,Snow
47:34.1,Rain
47:35.0,Snow
47:37.1,Rain
47:38.0,Wind
47:41.1,Normal
47:45.0,Snow
47:49.0,Rain
47:56.1,Wind
48:00.1,Normal
48:08.0,Snow
48:10.0,Rain
48:10.0,Wind
48:10.1,Normal
48:13.0,Snow
48:13.0,Rain
48:14.0,Wind
48:16.0,Normal
48:16.1,Snow
48:17.0,Rain
48:17.1,Wind
48:18.0,Normal
48:19.0,Snow
48:24.0,Rain
48:25.0,Wind
48:26.0,Normal
48:27.0,Snow
48:29.0,Rain
48:30.1,Wind
48:35.1,Normal
48:39.0,Snow
48:52.1,Rain
48:56.0,Wind
48:57.0,Normal
49:05.0,Snow
49:06.1,Rain
49:12.1,Wind
49:19.0,Normal
49:26.0,Snow
49:28.0,Rain
49:36.1,Wind
49:42.0,Normal
49:46.1,Snow
49:47.0,Rain
49:48.0,Snow
49:51.0,Rain
49:51.1,Wind
49:53.1,Normal
49:54.0,Snow
49:54.1,Rain
49:55.0,Wind
49:56.1,Normal
49:57.1,Snow
49:58.0,Rain
49:58.0,Wind
49:59.0,Normal
50:01.0,Snow
50:01.1,Rain
50:01.1,Wind
50:03.0,Normal
50:04.0,Snow
50:05.0,Rain
50:06.0,Wind
50:07.0,Normal
50:07.1,Snow
50:09.0,Rain
50:09.1,Wind
50:09.1,Normal
50:10.0,Snow
50:11.0,Rain
50:12.0,Wind
50:12.1,Normal
50:14.1,Snow
50:17.0,Rain
50:17.1,Wind
50:18.0,Normal
50:19.0,Snow
50:20.0,Rain
50:22.1,Wind
50:25.2,Normal
50:26.0,Snow
50:28.1,Rain
50:30.0,Wind
50:53.0,Normal
50:55.0,Snow
51:01.1,Rain
51:02.0,Snow
51:05.0,Rain
51:09.0,Wind
51:13.1,Normal
51:15.0,Snow
51:15.0,Rain
51:17.0,Wind
51:17.0,Normal
51:21.0,Snow
51:24.0,Rain
51:24.0,Wind
51:25.0,Normal
51:28.0,Snow
51:28.1,Rain
51:28.1,Wind
51:30.0,Normal
51:32.0,Snow
51:32.1,Rain
51:32.1,Wind
51:35.1,Normal
51:36.1,Snow
51:37.0,Rain
51:38.0,Wind
51:38.0,Normal
51:40.0,Snow
51:41.0,Rain
51:43.1,Wind
51:43.1,Normal
51:44.0,Snow
51:44.0,Rain
51:44.0,Wind
51:44.1,Normal
51:46.1,Snow
51:47.0,Rain
51:48.0,Wind
51:48.0,Normal
51:49.0,Snow
51:51.0,Rain
51:52.1,Wind
51:54.1,Normal
51:55.0,Snow
51:55.1,Rain
51:56.0,Snow
51:58.0,Rain
51:59.0,Wind
52:00.0,Normal
52:01.0,Snow
52:01.0,Rain
52:03.1,Wind
52:04.0,Normal
52:06.0,Snow
52:09.0,Rain
52:09.1,Wind
